rank	form	normalized_form	combined_count	source_count	source_counts_json
8049	blaue	blaue	437	3	{"deu_news_2024_1M_words.txt":151,"deu_wikipedia_2021_1M_words.txt":193,"deu-de_web_2021_1M_words.txt":93}
8050	erneuerbaren	erneuerbaren	437	3	{"deu_news_2024_1M_words.txt":161,"deu_wikipedia_2021_1M_words.txt":46,"deu-de_web_2021_1M_words.txt":230}
8051	Fortuna	fortuna	437	3	{"deu_news_2024_1M_words.txt":323,"deu_wikipedia_2021_1M_words.txt":79,"deu-de_web_2021_1M_words.txt":35}
8052	Gelsenkirchen	gelsenkirchen	437	3	{"deu_news_2024_1M_words.txt":318,"deu_wikipedia_2021_1M_words.txt":47,"deu-de_web_2021_1M_words.txt":72}
8053	integrierte	integrierte	437	3	{"deu_news_2024_1M_words.txt":106,"deu_wikipedia_2021_1M_words.txt":100,"deu-de_web_2021_1M_words.txt":231}
8054	Kämpfen	kämpfen	437	3	{"deu_news_2024_1M_words.txt":135,"deu_wikipedia_2021_1M_words.txt":270,"deu-de_web_2021_1M_words.txt":32}
8055	Mitternacht	mitternacht	437	3	{"deu_news_2024_1M_words.txt":275,"deu_wikipedia_2021_1M_words.txt":106,"deu-de_web_2021_1M_words.txt":56}
8056	bemühen	bemühen	436	3	{"deu_news_2024_1M_words.txt":141,"deu_wikipedia_2021_1M_words.txt":59,"deu-de_web_2021_1M_words.txt":236}
8057	beworben	beworben	436	3	{"deu_news_2024_1M_words.txt":163,"deu_wikipedia_2021_1M_words.txt":71,"deu-de_web_2021_1M_words.txt":202}
8058	einreichen	einreichen	436	3	{"deu_news_2024_1M_words.txt":78,"deu_wikipedia_2021_1M_words.txt":28,"deu-de_web_2021_1M_words.txt":330}
8059	fehlten	fehlten	436	3	{"deu_news_2024_1M_words.txt":244,"deu_wikipedia_2021_1M_words.txt":139,"deu-de_web_2021_1M_words.txt":53}
8060	handele	handele	436	3	{"deu_news_2024_1M_words.txt":285,"deu_wikipedia_2021_1M_words.txt":106,"deu-de_web_2021_1M_words.txt":45}
8061	illegal	illegal	436	3	{"deu_news_2024_1M_words.txt":236,"deu_wikipedia_2021_1M_words.txt":140,"deu-de_web_2021_1M_words.txt":60}
8062	Irak	irak	436	3	{"deu_news_2024_1M_words.txt":196,"deu_wikipedia_2021_1M_words.txt":168,"deu-de_web_2021_1M_words.txt":72}
8063	Katja	katja	436	3	{"deu_news_2024_1M_words.txt":217,"deu_wikipedia_2021_1M_words.txt":84,"deu-de_web_2021_1M_words.txt":135}
8064	Lehramt	lehramt	436	3	{"deu_news_2024_1M_words.txt":19,"deu_wikipedia_2021_1M_words.txt":71,"deu-de_web_2021_1M_words.txt":346}
8065	Ministerien	ministerien	436	3	{"deu_news_2024_1M_words.txt":132,"deu_wikipedia_2021_1M_words.txt":83,"deu-de_web_2021_1M_words.txt":221}
8066	nachvollziehen	nachvollziehen	436	3	{"deu_news_2024_1M_words.txt":177,"deu_wikipedia_2021_1M_words.txt":62,"deu-de_web_2021_1M_words.txt":197}
8067	schickte	schickte	436	3	{"deu_news_2024_1M_words.txt":197,"deu_wikipedia_2021_1M_words.txt":214,"deu-de_web_2021_1M_words.txt":25}
8068	Sternen	sternen	436	3	{"deu_news_2024_1M_words.txt":153,"deu_wikipedia_2021_1M_words.txt":160,"deu-de_web_2021_1M_words.txt":123}
8069	überaus	überaus	436	3	{"deu_news_2024_1M_words.txt":165,"deu_wikipedia_2021_1M_words.txt":149,"deu-de_web_2021_1M_words.txt":122}
8070	verdoppelt	verdoppelt	436	3	{"deu_news_2024_1M_words.txt":198,"deu_wikipedia_2021_1M_words.txt":114,"deu-de_web_2021_1M_words.txt":124}
8071	weiterführende	weiterführende	436	3	{"deu_news_2024_1M_words.txt":28,"deu_wikipedia_2021_1M_words.txt":69,"deu-de_web_2021_1M_words.txt":339}
8072	allesamt	allesamt	435	3	{"deu_news_2024_1M_words.txt":206,"deu_wikipedia_2021_1M_words.txt":148,"deu-de_web_2021_1M_words.txt":81}
8073	Argument	argument	435	3	{"deu_news_2024_1M_words.txt":226,"deu_wikipedia_2021_1M_words.txt":126,"deu-de_web_2021_1M_words.txt":83}
8074	begründen	begründen	435	3	{"deu_news_2024_1M_words.txt":80,"deu_wikipedia_2021_1M_words.txt":102,"deu-de_web_2021_1M_words.txt":253}
8075	Bein	bein	435	3	{"deu_news_2024_1M_words.txt":203,"deu_wikipedia_2021_1M_words.txt":146,"deu-de_web_2021_1M_words.txt":86}
8076	bürgerlichen	bürgerlichen	435	3	{"deu_news_2024_1M_words.txt":80,"deu_wikipedia_2021_1M_words.txt":288,"deu-de_web_2021_1M_words.txt":67}
8077	Emissionen	emissionen	435	3	{"deu_news_2024_1M_words.txt":161,"deu_wikipedia_2021_1M_words.txt":67,"deu-de_web_2021_1M_words.txt":207}
8078	gefühlt	gefühlt	435	3	{"deu_news_2024_1M_words.txt":273,"deu_wikipedia_2021_1M_words.txt":36,"deu-de_web_2021_1M_words.txt":126}
8079	Investor	investor	435	3	{"deu_news_2024_1M_words.txt":277,"deu_wikipedia_2021_1M_words.txt":92,"deu-de_web_2021_1M_words.txt":66}
8080	lud	lud	435	3	{"deu_news_2024_1M_words.txt":235,"deu_wikipedia_2021_1M_words.txt":95,"deu-de_web_2021_1M_words.txt":105}
8081	SchülerInnen	schülerinnen	435	3	{"deu_news_2024_1M_words.txt":3,"deu_wikipedia_2021_1M_words.txt":2,"deu-de_web_2021_1M_words.txt":430}
8082	Schwarze	schwarze	435	3	{"deu_news_2024_1M_words.txt":143,"deu_wikipedia_2021_1M_words.txt":201,"deu-de_web_2021_1M_words.txt":91}
8083	unberührt	unberührt	435	3	{"deu_news_2024_1M_words.txt":30,"deu_wikipedia_2021_1M_words.txt":62,"deu-de_web_2021_1M_words.txt":343}
8084	Unterstützt	unterstützt	435	3	{"deu_news_2024_1M_words.txt":133,"deu_wikipedia_2021_1M_words.txt":85,"deu-de_web_2021_1M_words.txt":217}
8085	verbraucht	verbraucht	435	3	{"deu_news_2024_1M_words.txt":146,"deu_wikipedia_2021_1M_words.txt":101,"deu-de_web_2021_1M_words.txt":188}
8086	weitergeht	weitergeht	435	3	{"deu_news_2024_1M_words.txt":350,"deu_wikipedia_2021_1M_words.txt":10,"deu-de_web_2021_1M_words.txt":75}
8087	Zimmermann	zimmermann	435	3	{"deu_news_2024_1M_words.txt":172,"deu_wikipedia_2021_1M_words.txt":158,"deu-de_web_2021_1M_words.txt":105}
8088	Akt	akt	434	3	{"deu_news_2024_1M_words.txt":163,"deu_wikipedia_2021_1M_words.txt":226,"deu-de_web_2021_1M_words.txt":45}
8089	Aufsichtsrat	aufsichtsrat	434	3	{"deu_news_2024_1M_words.txt":208,"deu_wikipedia_2021_1M_words.txt":115,"deu-de_web_2021_1M_words.txt":111}
8090	Ferrari	ferrari	434	3	{"deu_news_2024_1M_words.txt":275,"deu_wikipedia_2021_1M_words.txt":144,"deu-de_web_2021_1M_words.txt":15}
8091	flexible	flexible	434	3	{"deu_news_2024_1M_words.txt":93,"deu_wikipedia_2021_1M_words.txt":47,"deu-de_web_2021_1M_words.txt":294}
8092	Hang	hang	434	3	{"deu_news_2024_1M_words.txt":140,"deu_wikipedia_2021_1M_words.txt":254,"deu-de_web_2021_1M_words.txt":40}
8093	Landung	landung	434	3	{"deu_news_2024_1M_words.txt":188,"deu_wikipedia_2021_1M_words.txt":219,"deu-de_web_2021_1M_words.txt":27}
8094	Maßstab	maßstab	434	3	{"deu_news_2024_1M_words.txt":88,"deu_wikipedia_2021_1M_words.txt":145,"deu-de_web_2021_1M_words.txt":201}
8095	Meilenstein	meilenstein	434	3	{"deu_news_2024_1M_words.txt":239,"deu_wikipedia_2021_1M_words.txt":55,"deu-de_web_2021_1M_words.txt":140}
8096	Putins	putins	434	3	{"deu_news_2024_1M_words.txt":422,"deu_wikipedia_2021_1M_words.txt":6,"deu-de_web_2021_1M_words.txt":6}
8097	Sämtliche	sämtliche	434	3	{"deu_news_2024_1M_words.txt":97,"deu_wikipedia_2021_1M_words.txt":153,"deu-de_web_2021_1M_words.txt":184}
8098	Schwimmen	schwimmen	434	3	{"deu_news_2024_1M_words.txt":145,"deu_wikipedia_2021_1M_words.txt":124,"deu-de_web_2021_1M_words.txt":165}
8099	verletzten	verletzten	434	3	{"deu_news_2024_1M_words.txt":323,"deu_wikipedia_2021_1M_words.txt":62,"deu-de_web_2021_1M_words.txt":49}
8100	zeitgenössischen	zeitgenössischen	434	3	{"deu_news_2024_1M_words.txt":46,"deu_wikipedia_2021_1M_words.txt":319,"deu-de_web_2021_1M_words.txt":69}
8101	Zugehörigkeit	zugehörigkeit	434	3	{"deu_news_2024_1M_words.txt":53,"deu_wikipedia_2021_1M_words.txt":271,"deu-de_web_2021_1M_words.txt":110}
8102	befasste	befasste	433	3	{"deu_news_2024_1M_words.txt":43,"deu_wikipedia_2021_1M_words.txt":333,"deu-de_web_2021_1M_words.txt":57}
8103	Björn	björn	433	3	{"deu_news_2024_1M_words.txt":302,"deu_wikipedia_2021_1M_words.txt":49,"deu-de_web_2021_1M_words.txt":82}
8104	Carlos	carlos	433	3	{"deu_news_2024_1M_words.txt":227,"deu_wikipedia_2021_1M_words.txt":178,"deu-de_web_2021_1M_words.txt":28}
8105	einzigartig	einzigartig	433	3	{"deu_news_2024_1M_words.txt":132,"deu_wikipedia_2021_1M_words.txt":104,"deu-de_web_2021_1M_words.txt":197}
8106	Gefangenschaft	gefangenschaft	433	3	{"deu_news_2024_1M_words.txt":51,"deu_wikipedia_2021_1M_words.txt":359,"deu-de_web_2021_1M_words.txt":23}
8107	Gepäck	gepäck	433	3	{"deu_news_2024_1M_words.txt":215,"deu_wikipedia_2021_1M_words.txt":77,"deu-de_web_2021_1M_words.txt":141}
8108	Hauptsitz	hauptsitz	433	3	{"deu_news_2024_1M_words.txt":144,"deu_wikipedia_2021_1M_words.txt":161,"deu-de_web_2021_1M_words.txt":128}
8109	Hits	hits	433	3	{"deu_news_2024_1M_words.txt":193,"deu_wikipedia_2021_1M_words.txt":131,"deu-de_web_2021_1M_words.txt":109}
8110	jenem	jenem	433	3	{"deu_news_2024_1M_words.txt":193,"deu_wikipedia_2021_1M_words.txt":206,"deu-de_web_2021_1M_words.txt":34}
8111	Kanäle	kanäle	433	3	{"deu_news_2024_1M_words.txt":91,"deu_wikipedia_2021_1M_words.txt":149,"deu-de_web_2021_1M_words.txt":193}
8112	klinischen	klinischen	433	3	{"deu_news_2024_1M_words.txt":62,"deu_wikipedia_2021_1M_words.txt":133,"deu-de_web_2021_1M_words.txt":238}
8113	niederländische	niederländische	433	3	{"deu_news_2024_1M_words.txt":200,"deu_wikipedia_2021_1M_words.txt":198,"deu-de_web_2021_1M_words.txt":35}
8114	Platten	platten	433	3	{"deu_news_2024_1M_words.txt":66,"deu_wikipedia_2021_1M_words.txt":309,"deu-de_web_2021_1M_words.txt":58}
8115	Rezepte	rezepte	433	3	{"deu_news_2024_1M_words.txt":126,"deu_wikipedia_2021_1M_words.txt":53,"deu-de_web_2021_1M_words.txt":254}
8116	Schwerin	schwerin	433	3	{"deu_news_2024_1M_words.txt":161,"deu_wikipedia_2021_1M_words.txt":140,"deu-de_web_2021_1M_words.txt":132}
8117	solide	solide	433	3	{"deu_news_2024_1M_words.txt":194,"deu_wikipedia_2021_1M_words.txt":67,"deu-de_web_2021_1M_words.txt":172}
8118	Verbrauch	verbrauch	433	3	{"deu_news_2024_1M_words.txt":116,"deu_wikipedia_2021_1M_words.txt":93,"deu-de_web_2021_1M_words.txt":224}
8119	verhält	verhält	433	3	{"deu_news_2024_1M_words.txt":123,"deu_wikipedia_2021_1M_words.txt":141,"deu-de_web_2021_1M_words.txt":169}
8120	Weimarer	weimarer	433	3	{"deu_news_2024_1M_words.txt":98,"deu_wikipedia_2021_1M_words.txt":238,"deu-de_web_2021_1M_words.txt":97}
8121	ausgeprägt	ausgeprägt	432	3	{"deu_news_2024_1M_words.txt":88,"deu_wikipedia_2021_1M_words.txt":244,"deu-de_web_2021_1M_words.txt":100}
8122	Auszeit	auszeit	432	3	{"deu_news_2024_1M_words.txt":261,"deu_wikipedia_2021_1M_words.txt":57,"deu-de_web_2021_1M_words.txt":114}
8123	Babys	babys	432	3	{"deu_news_2024_1M_words.txt":152,"deu_wikipedia_2021_1M_words.txt":55,"deu-de_web_2021_1M_words.txt":225}
8124	erfolgreichste	erfolgreichste	432	3	{"deu_news_2024_1M_words.txt":110,"deu_wikipedia_2021_1M_words.txt":281,"deu-de_web_2021_1M_words.txt":41}
8125	Image	image	432	3	{"deu_news_2024_1M_words.txt":206,"deu_wikipedia_2021_1M_words.txt":112,"deu-de_web_2021_1M_words.txt":114}
8126	Nato	nato	432	3	{"deu_news_2024_1M_words.txt":406,"deu_wikipedia_2021_1M_words.txt":5,"deu-de_web_2021_1M_words.txt":21}
8127	römische	römische	432	3	{"deu_news_2024_1M_words.txt":39,"deu_wikipedia_2021_1M_words.txt":346,"deu-de_web_2021_1M_words.txt":47}
8128	Rückmeldung	rückmeldung	432	3	{"deu_news_2024_1M_words.txt":66,"deu_wikipedia_2021_1M_words.txt":28,"deu-de_web_2021_1M_words.txt":338}
8129	Schwarzen	schwarzen	432	3	{"deu_news_2024_1M_words.txt":143,"deu_wikipedia_2021_1M_words.txt":227,"deu-de_web_2021_1M_words.txt":62}
8130	Terrasse	terrasse	432	3	{"deu_news_2024_1M_words.txt":159,"deu_wikipedia_2021_1M_words.txt":121,"deu-de_web_2021_1M_words.txt":152}
8131	Untersuchungshaft	untersuchungshaft	432	3	{"deu_news_2024_1M_words.txt":310,"deu_wikipedia_2021_1M_words.txt":88,"deu-de_web_2021_1M_words.txt":34}
8132	weiterzuentwickeln	weiterzuentwickeln	432	3	{"deu_news_2024_1M_words.txt":101,"deu_wikipedia_2021_1M_words.txt":35,"deu-de_web_2021_1M_words.txt":296}
8133	Zurück	zurück	432	3	{"deu_news_2024_1M_words.txt":170,"deu_wikipedia_2021_1M_words.txt":177,"deu-de_web_2021_1M_words.txt":85}
8134	anschließende	anschließende	431	3	{"deu_news_2024_1M_words.txt":86,"deu_wikipedia_2021_1M_words.txt":205,"deu-de_web_2021_1M_words.txt":140}
8135	Ausfall	ausfall	431	3	{"deu_news_2024_1M_words.txt":207,"deu_wikipedia_2021_1M_words.txt":120,"deu-de_web_2021_1M_words.txt":104}
8136	ausgeschrieben	ausgeschrieben	431	3	{"deu_news_2024_1M_words.txt":132,"deu_wikipedia_2021_1M_words.txt":128,"deu-de_web_2021_1M_words.txt":171}
8137	bedanken	bedanken	431	3	{"deu_news_2024_1M_words.txt":131,"deu_wikipedia_2021_1M_words.txt":14,"deu-de_web_2021_1M_words.txt":286}
8138	Cheftrainer	cheftrainer	431	3	{"deu_news_2024_1M_words.txt":274,"deu_wikipedia_2021_1M_words.txt":138,"deu-de_web_2021_1M_words.txt":19}
8139	Eigenschaft	eigenschaft	431	3	{"deu_news_2024_1M_words.txt":60,"deu_wikipedia_2021_1M_words.txt":270,"deu-de_web_2021_1M_words.txt":101}
8140	Entdecken	entdecken	431	3	{"deu_news_2024_1M_words.txt":43,"deu_wikipedia_2021_1M_words.txt":9,"deu-de_web_2021_1M_words.txt":379}
8141	erwischt	erwischt	431	3	{"deu_news_2024_1M_words.txt":303,"deu_wikipedia_2021_1M_words.txt":80,"deu-de_web_2021_1M_words.txt":48}
8142	fehlender	fehlender	431	3	{"deu_news_2024_1M_words.txt":140,"deu_wikipedia_2021_1M_words.txt":182,"deu-de_web_2021_1M_words.txt":109}
8143	freute	freute	431	3	{"deu_news_2024_1M_words.txt":319,"deu_wikipedia_2021_1M_words.txt":18,"deu-de_web_2021_1M_words.txt":94}
8144	Görlitz	görlitz	431	3	{"deu_news_2024_1M_words.txt":93,"deu_wikipedia_2021_1M_words.txt":80,"deu-de_web_2021_1M_words.txt":258}
8145	herunter	herunter	431	3	{"deu_news_2024_1M_words.txt":133,"deu_wikipedia_2021_1M_words.txt":77,"deu-de_web_2021_1M_words.txt":221}
8146	monatliche	monatliche	431	3	{"deu_news_2024_1M_words.txt":101,"deu_wikipedia_2021_1M_words.txt":54,"deu-de_web_2021_1M_words.txt":276}
8147	mutmaßlich	mutmaßlich	431	3	{"deu_news_2024_1M_words.txt":349,"deu_wikipedia_2021_1M_words.txt":55,"deu-de_web_2021_1M_words.txt":27}
8148	Sahra	sahra	431	3	{"deu_news_2024_1M_words.txt":425,"deu_wikipedia_2021_1M_words.txt":1,"deu-de_web_2021_1M_words.txt":5}
8149	US-amerikanische	us-amerikanische	431	3	{"deu_news_2024_1M_words.txt":144,"deu_wikipedia_2021_1M_words.txt":240,"deu-de_web_2021_1M_words.txt":47}
8150	Wetterdienst	wetterdienst	431	3	{"deu_news_2024_1M_words.txt":407,"deu_wikipedia_2021_1M_words.txt":6,"deu-de_web_2021_1M_words.txt":18}
8151	Wohnzimmer	wohnzimmer	431	3	{"deu_news_2024_1M_words.txt":197,"deu_wikipedia_2021_1M_words.txt":62,"deu-de_web_2021_1M_words.txt":172}
8152	Analysten	analysten	430	3	{"deu_news_2024_1M_words.txt":389,"deu_wikipedia_2021_1M_words.txt":21,"deu-de_web_2021_1M_words.txt":20}
8153	angelegten	angelegten	430	3	{"deu_news_2024_1M_words.txt":97,"deu_wikipedia_2021_1M_words.txt":195,"deu-de_web_2021_1M_words.txt":138}
8154	auszuschließen	auszuschließen	430	3	{"deu_news_2024_1M_words.txt":146,"deu_wikipedia_2021_1M_words.txt":120,"deu-de_web_2021_1M_words.txt":164}
8155	berechnen	berechnen	430	3	{"deu_news_2024_1M_words.txt":47,"deu_wikipedia_2021_1M_words.txt":104,"deu-de_web_2021_1M_words.txt":279}
8156	Berechnungen	berechnungen	430	3	{"deu_news_2024_1M_words.txt":175,"deu_wikipedia_2021_1M_words.txt":117,"deu-de_web_2021_1M_words.txt":138}
8157	Eskalation	eskalation	430	3	{"deu_news_2024_1M_words.txt":362,"deu_wikipedia_2021_1M_words.txt":38,"deu-de_web_2021_1M_words.txt":30}
8158	existierte	existierte	430	3	{"deu_news_2024_1M_words.txt":22,"deu_wikipedia_2021_1M_words.txt":385,"deu-de_web_2021_1M_words.txt":23}
8159	Kochen	kochen	430	3	{"deu_news_2024_1M_words.txt":159,"deu_wikipedia_2021_1M_words.txt":58,"deu-de_web_2021_1M_words.txt":213}
8160	Kundgebung	kundgebung	430	3	{"deu_news_2024_1M_words.txt":383,"deu_wikipedia_2021_1M_words.txt":27,"deu-de_web_2021_1M_words.txt":20}
8161	Nachweise	nachweise	430	3	{"deu_news_2024_1M_words.txt":28,"deu_wikipedia_2021_1M_words.txt":98,"deu-de_web_2021_1M_words.txt":304}
8162	Nicole	nicole	430	3	{"deu_news_2024_1M_words.txt":229,"deu_wikipedia_2021_1M_words.txt":84,"deu-de_web_2021_1M_words.txt":117}
8163	Prozessen	prozessen	430	3	{"deu_news_2024_1M_words.txt":64,"deu_wikipedia_2021_1M_words.txt":134,"deu-de_web_2021_1M_words.txt":232}
8164	Unabhängig	unabhängig	430	3	{"deu_news_2024_1M_words.txt":119,"deu_wikipedia_2021_1M_words.txt":92,"deu-de_web_2021_1M_words.txt":219}
8165	Vermeidung	vermeidung	430	3	{"deu_news_2024_1M_words.txt":58,"deu_wikipedia_2021_1M_words.txt":103,"deu-de_web_2021_1M_words.txt":269}
8166	antiken	antiken	429	3	{"deu_news_2024_1M_words.txt":54,"deu_wikipedia_2021_1M_words.txt":314,"deu-de_web_2021_1M_words.txt":61}
8167	Ausweitung	ausweitung	429	3	{"deu_news_2024_1M_words.txt":197,"deu_wikipedia_2021_1M_words.txt":122,"deu-de_web_2021_1M_words.txt":110}
8168	auszugehen	auszugehen	429	3	{"deu_news_2024_1M_words.txt":177,"deu_wikipedia_2021_1M_words.txt":98,"deu-de_web_2021_1M_words.txt":154}
8169	Berger	berger	429	3	{"deu_news_2024_1M_words.txt":221,"deu_wikipedia_2021_1M_words.txt":155,"deu-de_web_2021_1M_words.txt":53}
8170	dortige	dortige	429	3	{"deu_news_2024_1M_words.txt":130,"deu_wikipedia_2021_1M_words.txt":238,"deu-de_web_2021_1M_words.txt":61}
8171	emotionalen	emotionalen	429	3	{"deu_news_2024_1M_words.txt":218,"deu_wikipedia_2021_1M_words.txt":74,"deu-de_web_2021_1M_words.txt":137}
8172	etablierten	etablierten	429	3	{"deu_news_2024_1M_words.txt":147,"deu_wikipedia_2021_1M_words.txt":124,"deu-de_web_2021_1M_words.txt":158}
8173	Fachanwalt	fachanwalt	429	3	{"deu_news_2024_1M_words.txt":8,"deu_wikipedia_2021_1M_words.txt":4,"deu-de_web_2021_1M_words.txt":417}
8174	festzustellen	festzustellen	429	3	{"deu_news_2024_1M_words.txt":105,"deu_wikipedia_2021_1M_words.txt":134,"deu-de_web_2021_1M_words.txt":190}
8175	geschenkt	geschenkt	429	3	{"deu_news_2024_1M_words.txt":175,"deu_wikipedia_2021_1M_words.txt":147,"deu-de_web_2021_1M_words.txt":107}
8176	gewertet	gewertet	429	3	{"deu_news_2024_1M_words.txt":107,"deu_wikipedia_2021_1M_words.txt":236,"deu-de_web_2021_1M_words.txt":86}
8177	Jugendlicher	jugendlicher	429	3	{"deu_news_2024_1M_words.txt":130,"deu_wikipedia_2021_1M_words.txt":166,"deu-de_web_2021_1M_words.txt":133}
8178	namentlich	namentlich	429	3	{"deu_news_2024_1M_words.txt":123,"deu_wikipedia_2021_1M_words.txt":221,"deu-de_web_2021_1M_words.txt":85}
8179	Ruine	ruine	429	3	{"deu_news_2024_1M_words.txt":52,"deu_wikipedia_2021_1M_words.txt":340,"deu-de_web_2021_1M_words.txt":37}
8180	Scheidung	scheidung	429	3	{"deu_news_2024_1M_words.txt":127,"deu_wikipedia_2021_1M_words.txt":250,"deu-de_web_2021_1M_words.txt":52}
8181	unerwartet	unerwartet	429	3	{"deu_news_2024_1M_words.txt":212,"deu_wikipedia_2021_1M_words.txt":141,"deu-de_web_2021_1M_words.txt":76}
8182	ungewöhnliche	ungewöhnliche	429	3	{"deu_news_2024_1M_words.txt":159,"deu_wikipedia_2021_1M_words.txt":141,"deu-de_web_2021_1M_words.txt":129}
8183	vorgeschrieben	vorgeschrieben	429	3	{"deu_news_2024_1M_words.txt":83,"deu_wikipedia_2021_1M_words.txt":113,"deu-de_web_2021_1M_words.txt":233}
8184	Vorrunde	vorrunde	429	3	{"deu_news_2024_1M_words.txt":144,"deu_wikipedia_2021_1M_words.txt":267,"deu-de_web_2021_1M_words.txt":18}
8185	Wissenschaftlern	wissenschaftlern	429	3	{"deu_news_2024_1M_words.txt":62,"deu_wikipedia_2021_1M_words.txt":151,"deu-de_web_2021_1M_words.txt":216}
8186	Act	act	428	3	{"deu_news_2024_1M_words.txt":187,"deu_wikipedia_2021_1M_words.txt":201,"deu-de_web_2021_1M_words.txt":40}
8187	at	at	428	3	{"deu_news_2024_1M_words.txt":30,"deu_wikipedia_2021_1M_words.txt":129,"deu-de_web_2021_1M_words.txt":269}
8188	Belarus	belarus	428	3	{"deu_news_2024_1M_words.txt":387,"deu_wikipedia_2021_1M_words.txt":12,"deu-de_web_2021_1M_words.txt":29}
8189	Inbetriebnahme	inbetriebnahme	428	3	{"deu_news_2024_1M_words.txt":94,"deu_wikipedia_2021_1M_words.txt":221,"deu-de_web_2021_1M_words.txt":113}
8190	kommend	kommend	428	3	{"deu_news_2024_1M_words.txt":236,"deu_wikipedia_2021_1M_words.txt":128,"deu-de_web_2021_1M_words.txt":64}
8191	Konsequenz	konsequenz	428	3	{"deu_news_2024_1M_words.txt":209,"deu_wikipedia_2021_1M_words.txt":114,"deu-de_web_2021_1M_words.txt":105}
8192	Laschet	laschet	428	3	{"deu_news_2024_1M_words.txt":42,"deu_wikipedia_2021_1M_words.txt":6,"deu-de_web_2021_1M_words.txt":380}
8193	Letzte	letzte	428	3	{"deu_news_2024_1M_words.txt":197,"deu_wikipedia_2021_1M_words.txt":84,"deu-de_web_2021_1M_words.txt":147}
8194	Mittagessen	mittagessen	428	3	{"deu_news_2024_1M_words.txt":147,"deu_wikipedia_2021_1M_words.txt":38,"deu-de_web_2021_1M_words.txt":243}
8195	verbaut	verbaut	428	3	{"deu_news_2024_1M_words.txt":139,"deu_wikipedia_2021_1M_words.txt":171,"deu-de_web_2021_1M_words.txt":118}
8196	verfolgte	verfolgte	428	3	{"deu_news_2024_1M_words.txt":113,"deu_wikipedia_2021_1M_words.txt":247,"deu-de_web_2021_1M_words.txt":68}
8197	abgeschafft	abgeschafft	427	3	{"deu_news_2024_1M_words.txt":138,"deu_wikipedia_2021_1M_words.txt":209,"deu-de_web_2021_1M_words.txt":80}
8198	aktiver	aktiver	427	3	{"deu_news_2024_1M_words.txt":107,"deu_wikipedia_2021_1M_words.txt":164,"deu-de_web_2021_1M_words.txt":156}
8199	ärztlichen	ärztlichen	427	3	{"deu_news_2024_1M_words.txt":60,"deu_wikipedia_2021_1M_words.txt":58,"deu-de_web_2021_1M_words.txt":309}
8200	bevorstehenden	bevorstehenden	427	3	{"deu_news_2024_1M_words.txt":246,"deu_wikipedia_2021_1M_words.txt":103,"deu-de_web_2021_1M_words.txt":78}
8201	Bienen	bienen	427	3	{"deu_news_2024_1M_words.txt":109,"deu_wikipedia_2021_1M_words.txt":75,"deu-de_web_2021_1M_words.txt":243}
8202	Endspiel	endspiel	427	3	{"deu_news_2024_1M_words.txt":231,"deu_wikipedia_2021_1M_words.txt":171,"deu-de_web_2021_1M_words.txt":25}
8203	gedeckt	gedeckt	427	3	{"deu_news_2024_1M_words.txt":129,"deu_wikipedia_2021_1M_words.txt":165,"deu-de_web_2021_1M_words.txt":133}
8204	Gerichtshof	gerichtshof	427	3	{"deu_news_2024_1M_words.txt":259,"deu_wikipedia_2021_1M_words.txt":120,"deu-de_web_2021_1M_words.txt":48}
8205	Geschäften	geschäften	427	3	{"deu_news_2024_1M_words.txt":148,"deu_wikipedia_2021_1M_words.txt":143,"deu-de_web_2021_1M_words.txt":136}
8206	gestürzt	gestürzt	427	3	{"deu_news_2024_1M_words.txt":298,"deu_wikipedia_2021_1M_words.txt":93,"deu-de_web_2021_1M_words.txt":36}
